742,5533　皇鼎,上市,建材營造業
743,5534　長虹,上市,建材營造業
744,5538　東明-KY,上市,鋼鐵工業
745,5546　永固-KY,上市,建材營造業
746,5607　遠雄港,上市,航運業
747,5608　四維航,上市,航運業
748,5706　鳳凰,上市,觀光事業
749,5871　中租-KY,上市,其他業
750,5876　上海商銀,上市,金融保險業
751,5880　合庫金,上市,金融保險業
752,5906　台南-KY,上市,貿易百貨業
753,5907　大洋-KY,上市,貿易百貨業
754,6005　群益證,上市,金融保險業
755,6024　群益期,上市,金融保險業
756,6108　競國,上市,電子零組件業
757,6112　聚碩,上市,資訊服務業
758,6115　鎰勝,上市,電子零組件業
759,6116　彩晶,上市,光電業
760,6117　迎廣,上市,電腦及週邊設備業
761,6120　達運,上市,光電業
762,6128　上福,上市,電腦及週邊設備業
763,6133　金橋,上市,電子零組件業
764,6136　富爾特,上市,通信網路業
765,6139　亞翔,上市,其他電子業
766,6141　柏承,上市,電子零組件業
767,6142　友勁,上市,通信網路業
768,6152　百一,上市,通信網路業
769,6153　嘉聯益,上市,電子零組件業
770,6155　鈞寶,上市,電子零組件業
771,6164　華興,上市,光電業
772,6165　浪凡,上市,其他業
773,6166　凌華,上市,電腦及週邊設備業
774,6168　宏齊,上市,光電業
775,6172　互億,上市,電腦及週邊設備業
776,6176　瑞儀,上市,光電業
777,6177　達麗,上市,建材營造業
778,6183　關貿,上市,資訊服務業
779,6184　大豐電,上市,其他業
780,6189　豐藝,上市,電子通路業
781,6191　精成科,上市,電子零組件業
782,6192　巨路,上市,其他電子業
783,6196　帆宣,上市,其他電子業
784,6197　佳必琪,上市,電子零組件業
785,6201　亞弘電,上市,其他電子業
786,6202　盛群,上市,半導體業
787,6205　詮欣,上市,電子零組件業
788,6206　飛捷,上市,電腦及週邊設備業
789,6209　今國光,上市,光電業
790,6213　聯茂,上市,電子零組件業
791,6214　精誠,上市,資訊服務業
792,6215　和椿,上市,其他電子業
793,6216　居易,上市,通信網路業
794,6224　聚鼎,上市,電子零組件業
795,6225　天瀚,上市,光電業
796,6226　光鼎,上市,光電業
797,6230　尼得科超眾,上市,電腦及週邊設備業
798,6235　華孚,上市,電腦及週邊設備業
799,6239　力成,上市,半導體業
800,6243　迅杰,上市,半導體業
801,6251　定穎,上市,電子零組件業
802,6257　矽格,上市,半導體業
803,6269　台郡,上市,電子零組件業
804,6271　同欣電,上市,半導體業
805,6277　宏正,上市,電腦及週邊設備業
806,6278　台表科,上市,光電業
807,6281　全國電,上市,電子通路業
808,6282　康舒,上市,電子零組件業
809,6283　淳安,上市,其他電子業
810,6285　啟碁,上市,通信網路業
811,6288　聯嘉,上市,汽車工業
812,6289　華上,上市,光電業
813,6405　悅城,上市,光電業
814,6409　旭隼,上市,其他電子業
815,6412　群電,上市,電子零組件業
816,6414　樺漢,上市,電腦及週邊設備業
817,6415　矽力-KY,上市,半導體業
818,6416　瑞祺電通,上市,通信網路業
819,6426　統新,上市,通信網路業
820,6431　光麗-KY,上市,生技醫療業
821,6438　迅得,上市,其他電子業
822,6442　光聖,上市,通信網路業
823,6443　元晶,上市,光電業
824,6449　鈺邦,上市,電子零組件業
825,6451　訊芯-KY,上市,半導體業
826,6456　GIS-KY,上市,光電業
827,6464　台數科,上市,其他業
828,6477　安集,上市,光電業
829,6491　晶碩,上市,生技醫療業
830,6504　南六,上市,其他業
831,6505　台塑化,上市,油電燃氣業
832,6515　穎崴,上市,半導體業
833,6525　捷敏-KY,上市,半導體業
834,6531　愛普*,上市,半導體業
835,6533　晶心科,上市,半導體業
836,6541　泰福-KY,上市,生技醫療業
837,6550　北極星藥業-KY,上市,生技醫療業
838,6552　易華電,上市,半導體業
839,6558　興能高,上市,其他電子業
840,6573　虹揚-KY,上市,半導體業
841,6579　研揚,上市,電腦及週邊設備業
842,6581　鋼聯,上市,其他業
843,6582　申豐,上市,橡膠工業
844,6585　鼎基,上市,其他業
845,6591　動力-KY,上市,電腦及週邊設備業
846,6592　和潤企業,上市,其他業
847,6598　ABC-KY,上市,生技醫療業
848,6605　帝寶,上市,汽車工業
849,6625　必應,上市,其他業
850,6641　基士德-KY,上市,其他業
851,6655　科定,上市,其他業
852,6666　羅麗芬-KY,上市,生技醫療業
853,6668　中揚光,上市,光電業
854,6669　緯穎,上市,電腦及週邊設備業
855,6670　復盛應用,上市,其他業
856,6671　三能-KY,上市,其他業
857,6672　騰輝電子-KY,上市,電子零組件業
858,6674　鋐寶科技,上市,通信網路業
859,6691　洋基工程,上市,其他電子業
860,6698　旭暉應材,上市,其他電子業
861,6706　惠特,上市,光電業
862,6715　嘉基,上市,電子零組件業
863,6719　力智,上市,半導體業
864,6743　安普新,上市,其他電子業
865,6754　匯僑設計,上市,其他業
866,6756　威鋒電子,上市,半導體業
867,6768　志強-KY,上市,其他業
868,6770　力積電,上市,半導體業
869,6776　展碁國際,上市,電子通路業
870,6781　AES-KY,上市,電子零組件業
871,6790　永豐實,上市,造紙工業
872,6792　詠業,上市,通信網路業
873,6796　晉弘,上市,生技醫療業
874,6799　來頡,上市,半導體業
875,6806　森崴能源,上市,其他業
876,6807　峰源-KY,上市,其他業
877,8011　台通,上市,通信網路業
878,8016　矽創,上市,半導體業
879,8021　尖點,上市,其他電子業
880,8028　昇陽半導體,上市,半導體業
881,8033　雷虎,上市,其他業
882,8039　台虹,上市,電子零組件業
883,8046　南電,上市,電子零組件業
884,8070　長華*,上市,電子通路業
885,8072　陞泰,上市,電子通路業
886,8081　致新,上市,半導體業
887,8101　華冠,上市,通信網路業
888,8103　瀚荃,上市,電子零組件業
889,8104　錸寶,上市,光電業
890,8105　凌巨,上市,光電業
891,8110　華東,上市,半導體業
892,8112　至上,上市,電子通路業
893,8114　振樺電,上市,電腦及週邊設備業
894,8131　福懋科,上市,半導體業
895,8150　南茂,上市,半導體業
896,8163　達方,上市,電腦及週邊設備業
897,8201　無敵,上市,其他電子業
898,8210　勤誠,上市,電腦及週邊設備業
899,8213　志超,上市,電子零組件業
900,8215　明基材,上市,光電業
901,8222　寶一,上市,電機機械
902,8249　菱光,上市,電子零組件業
903,8261　富鼎,上市,半導體業
904,8271　宇瞻,上市,半導體業
905,8341　日友,上市,其他業
906,8367　建新國際,上市,航運業
907,8374　羅昇,上市,電機機械
908,8404　百和興業-KY,上市,其他業
909,8411　福貞-KY,上市,其他業
910,8422　可寧衛,上市,其他業
911,8429　金麗-KY,上市,貿易百貨業
912,8438　昶昕,上市,其他業
913,8442　威宏-KY,上市,其他業
914,8443　阿瘦,上市,貿易百貨業
915,8454　富邦媒,上市,貿易百貨業
916,8462　柏文,上市,觀光事業
917,8463　潤泰材,上市,其他業
918,8464　億豐,上市,其他業
919,8466　美吉吉-KY,上市,其他業
920,8467　波力-KY,上市,其他業
921,8473　山林水,上市,其他業
922,8478　東哥遊艇,上市,其他業
923,8480　泰昇-KY,上市,其他業
924,8481　政伸,上市,其他業
925,8482　商億-KY,上市,其他業
926,8488　吉源-KY,上市,其他業
927,8499　鼎炫-KY,上市,其他電子業
928,8926　台汽電,上市,油電燃氣業
929,8940　新天地,上市,觀光事業
930,8996　高力,上市,電機機械
931,9802　鈺齊-KY,上市,其他業
932,9902　台火,上市,其他業
933,9904　寶成,上市,其他業
934,9905　大華,上市,其他業
935,9906　欣巴巴,上市,建材營造業
936,9907　統一實,上市,其他業
937,9908　大台北,上市,油電燃氣業
938,9910　豐泰,上市,其他業
939,9911　櫻花,上市,其他業
940,9912　偉聯,上市,電腦及週邊設備業
941,9914　美利達,上市,其他業
942,9917　中保科,上市,其他業
943,9918　欣天然,上市,油電燃氣業
944,9919　康那香,上市,其他業
945,9921　巨大,上市,其他業
946,9924　福興,上市,其他業
947,9925　新保,上市,其他業
948,9926　新海,上市,油電燃氣業
949,9927　泰銘,上市,其他業
950,9928　中視,上市,其他業
951,9929　秋雨,上市,其他業
952,9930　中聯資源,上市,其他業
953,9931　欣高,上市,油電燃氣業
954,9933　中鼎,上市,其他業
955,9934　成霖,上市,其他業
956,9935　慶豐富,上市,其他業
957,9937　全國,上市,油電燃氣業
958,9938　百和,上市,其他業
959,9939　宏全,上市,其他業
960,9940　信義,上市,其他業
961,9941　裕融,上市,其他業
962,9942　茂順,上市,其他業
963,9943　好樂迪,上市,觀光事業
964,9944　新麗,上市,其他業
